-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0003652945133600002,-0.0,-0.0,-0.0,-0.0,-8.507692390990965e-5,-0.0,-0.0,-0.0,-0.0,-0.00019263951791406386,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.001135060416543801,-0.0,-0.0,-0.0,-0.0,-0.00011147697957808241,-0.0,-0.0,-0.0,-0.0,-0.000820898019551023
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.7855331274315877e-7,-0.0,-0.0,-0.0,-0.0,4.1960132458336005e-6,-0.0,-0.0,-0.0,-0.0,-8.424330104691841e-8,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.007361608218153e-5,-0.0,-0.0,-0.0,-0.0,8.215288642770787e-5,-0.0,-0.0,-0.0,-0.0,-1.4435785846562164e-5,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.7445275336428275e-5,-0.0,-0.0,-0.0,-0.0,8.330605804857802e-5,-0.0,-0.0,-0.0,-0.0,-4.249814996253205e-5,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.507692390990967e-5,-0.0,-0.0,-0.0,-0.0,0.0004819605468018459,-0.0,-0.0,-0.0,-0.0,-0.00027284322134070444,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00011147697957808243,-0.0,-0.0,-0.0,-0.0,0.001135060416543801,-0.0,-0.0,-0.0,-0.0,-0.000820898019551023
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.990296809697438e-7,-0.0,-0.0,-0.0,-0.0,-8.424330104691841e-8,-0.0,-0.0,-0.0,-0.0,7.4505001355504006e-6,0.0,0.0,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.9987834578888047e-5,-0.0,-0.0,-0.0,-0.0,-1.4435785846562164e-5,-0.0,-0.0,-0.0,-0.0,8.186350783927892e-5,0.0,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.890549719260194e-5,-0.0,-0.0,-0.0,-0.0,-4.249814996253205e-5,-0.0,-0.0,-0.0,-0.0,0.0002036815730861193,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001926395179140638,-0.0,-0.0,-0.0,-0.0,-0.00027284322134070444,-0.0,-0.0,-0.0,-0.0,0.0007463471859054178,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0008208980195510229,-0.0,-0.0,-0.0,-0.0,-0.000820898019551023,-0.0,-0.0,-0.0,-0.0,0.0031343378928311797
