-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00015817817742918897,-0.0,-0.0,-0.0,-0.0,-4.284032685363646e-5,-0.0,-0.0,-0.0,-0.0,-7.858088681872922e-5,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00021677544307147485,-0.0,-0.0,-0.0,-0.0,-1.4673509044020533e-5,-0.0,-0.0,-0.0,-0.0,-0.000185715616482891
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.269575273994291e-7,-0.0,-0.0,-0.0,-0.0,4.3135103556365815e-6,-0.0,-0.0,-0.0,-0.0,-9.293814041722608e-8,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.1183085466265771e-5,-0.0,-0.0,-0.0,-0.0,4.703655093042544e-5,-0.0,-0.0,-0.0,-0.0,-7.969825934468973e-6,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4849139114743179e-5,-0.0,-0.0,-0.0,-0.0,6.985709554582936e-5,-0.0,-0.0,-0.0,-0.0,-3.1293789051325153e-5,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.284032685363646e-5,-0.0,-0.0,-0.0,-0.0,0.0002546928646361786,-0.0,-0.0,-0.0,-0.0,-0.00014433735508921638,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.467350904402052e-5,-0.0,-0.0,-0.0,-0.0,0.00022929079246754536,-0.0,-0.0,-0.0,-0.0,-0.00019721622799249818
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.137660121386732e-7,-0.0,-0.0,-0.0,-0.0,-9.293814041722608e-8,-0.0,-0.0,-0.0,-0.0,5.434088559325268e-6,0.0,0.0,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.148779719053543e-5,-0.0,-0.0,-0.0,-0.0,-7.969825934468973e-6,-0.0,-0.0,-0.0,-0.0,4.810102362635499e-5,0.0,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.691331834240974e-5,-0.0,-0.0,-0.0,-0.0,-3.1293789051325153e-5,-0.0,-0.0,-0.0,-0.0,0.00012715790601917074,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.858088681872923e-5,-0.0,-0.0,-0.0,-0.0,-0.00014433735508921638,-0.0,-0.0,-0.0,-0.0,0.0003467595689803537,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.000185715616482891,-0.0,-0.0,-0.0,-0.0,-0.00019721622799249818,-0.0,-0.0,-0.0,-0.0,0.0006031687167280409
