4.510161116776988e-8,7.346894055499502e-9,2.7065521564108986e-8,9.744692160399732e-9,2.8243164004186794e-8,1.3653685254660317e-8,4.963310823922862e-9,1.722378635082001e-8,4.02872634743356e-9,2.635444701834745e-8,0.00014055150417345943,3.983928523845776e-9,7.026373821533966e-10,2.874485017113338e-9,7.014313613047018e-10,3.4297532904432667e-9,1.0844620170974802e-9,8.332327789392817e-10,2.7124145254852555e-9,7.408699456021999e-10,4.681235995484179e-9,-2.5376423244563566e-8,-7.481341454697725e-8,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-2.718860879336447e-7,7.662515561371066e-9,2.4720951248445455e-8,7.536188409168851e-9,5.364035196128192e-8,4.199955955810476e-9,8.327099746839548e-9,4.332081801358565e-8,6.903492359173086e-9,5.13887707247749e-8,3.983928523845774e-9,0.0001405817125058992,6.095001836719275e-9,2.6827759407194976e-8,7.313280923349564e-9,3.5557198214333735e-8,7.992748573531565e-9,4.859829453547051e-9,2.391309435434727e-8,3.943861819446842e-9,2.8573919456613322e-8,2.5989461184845696e-9,2.0952642495610986e-8,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8.605838061205888e-9,-5.190371757521854e-8,4.62643718926035e-9,1.5243625639147707e-9,7.774825672222045e-9,1.5323532652859914e-9,1.431549307373747e-9,7.235098381736904e-9,1.2011686088932304e-9,8.23812684556341e-9,7.026373821533957e-10,6.095001836719273e-9,0.00014073519742264473,3.230175594489854e-9,1.0837886386673913e-9,4.442613625074393e-9,1.2408934305728991e-9,7.662814869740025e-10,3.6797543693746035e-9,6.309021119086615e-10,4.214947570544836e-9,4.054485229430502e-10,9.024036677239777e-9,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.0918916184686008e-8,5.3601083173867445e-9,-1.4468559674802532e-7,4.491099293297927e-9,2.0260050528992358e-8,3.362339616735576e-9,5.2805224562053975e-9,2.649495410007978e-8,4.529318201487227e-9,2.770357196014604e-8,2.874485017113339e-9,2.6827759407194976e-8,3.2301755944898517e-9,0.0001406628501431284,3.492207353227406e-9,1.5017128118070062e-8,4.450057249508325e-9,2.620601915628487e-9,1.3543069325324836e-8,2.2173093575434544e-9,1.453596702913847e-8,1.4800993321569535e-9,-6.177401187744178e-8,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8.588751061595733e-9,1.5150730830525983e-9,3.758553793605385e-9,-5.5433887748775066e-8,1.1132238722856959e-8,1.6503523086227688e-9,1.8214633721573294e-9,7.492282203212956e-9,1.2371169705189521e-9,8.54714135179806e-9,7.014313613047023e-10,7.313280923349561e-9,1.0837886386673911e-9,3.4922073532274076e-9,0.00014072910345219785,6.923327782473042e-9,1.6615100213738751e-9,1.0007081423613049e-9,4.084120558009649e-9,6.967495147637414e-10,4.667241929616235e-9,4.4989117838212976e-10,9.493786979743925e-9,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
5.483969916630377e-8,7.3390790531571275e-9,2.1120912957619705e-8,1.0672212500855559e-8,-2.5006203167612103e-7,7.399485229946837e-9,8.081918397120548e-9,4.377773036142429e-8,7.082473994699972e-9,4.350564505624573e-8,3.429753290443266e-9,3.5557198214333735e-8,4.4426136250743935e-9,1.5017128118070056e-8,6.923327782473042e-9,0.00014062168702445442,5.970798607708234e-9,4.135531199644711e-9,2.178883681351992e-8,3.550397986757475e-9,2.186942869598664e-8,1.9221236217447203e-9,2.5670446143844744e-8,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3.154379732845314e-9,1.9278945695036196e-9,2.6000295725744e-9,2.061682682064449e-9,7.4003805119165175e-9,-5.544618411882014e-8,3.1176126160238905e-9,1.2137967589169051e-8,1.7366650642474375e-9,1.0802710474214092e-8,1.0844620170974806e-9,7.992748573531567e-9,1.2408934305728985e-9,4.450057249508325e-9,1.661510021373875e-9,5.970798607708236e-9,0.00014072261111335434,1.5477826709864635e-9,6.2407121667769255e-9,8.897075345396293e-10,5.884398161263434e-9,5.918697161269819e-10,-2.4096890375512227e-8,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
7.871140775742924e-9,1.7134788896986624e-9,4.3628907242628136e-9,2.1187108980757023e-9,8.28392957201242e-9,2.912111215349829e-9,-5.334015536833654e-8,8.018727479121076e-9,1.2681415038553172e-9,7.952628310894476e-9,8.33232778939282e-10,4.859829453547049e-9,7.662814869740028e-10,2.6206019156284875e-9,1.0007081423613049e-9,4.135531199644711e-9,1.5477826709864635e-9,0.0001407387562252418,3.617752977887082e-9,5.517267818829647e-10,3.62042334426054e-9,3.622812063803702e-10,-1.1141571524870597e-8,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.717058850301941e-8,6.368659736686339e-9,2.7223101517045416e-8,6.61700289087214e-9,4.428468588611248e-8,1.1656759503609822e-8,7.192408472241576e-9,-2.488477280068122e-7,5.233036612350264e-9,4.174575806671927e-8,2.7124145254852547e-9,2.3913094354347274e-8,3.6797543693746035e-9,1.3543069325324839e-8,4.0841205580096485e-9,2.1788836813519915e-8,6.240712166776925e-9,3.61775297788708e-9,0.00014064205675042084,2.6431376337942717e-9,1.9957999675304666e-8,1.5156329157294316e-9,6.456561404574465e-8,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.216561039715779e-9,1.511601328917306e-9,3.6678441730059303e-9,1.563444058057353e-9,7.212621710271936e-9,1.5982422116708996e-9,1.3266845178638231e-9,5.967563665706594e-9,-4.4103180450217175e-8,7.882050623026389e-9,7.408699456021998e-10,3.943861819446845e-9,6.309021119086617e-10,2.217309357543455e-9,6.967495147637413e-10,3.5503979867574764e-9,8.897075345396296e-10,5.517267818829648e-10,2.6431376337942734e-9,0.00014074368430298415,3.5051554937956666e-9,3.047902881094054e-10,-1.422494705169562e-8,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.768892744071702e-8,9.532094410647311e-9,2.451577161197291e-8,9.886098388171425e-9,4.3803760150032864e-8,1.0440725202434223e-8,8.378558822304773e-9,4.435654776424509e-8,8.089019566798676e-9,-2.6976583228447224e-7,4.6812359954841785e-9,2.8573919456613322e-8,4.214947570544833e-9,1.4535967029138476e-8,4.667241929616236e-9,2.186942869598664e-8,5.884398161263435e-9,3.6204233442605395e-9,1.9957999675304672e-8,3.505155493795667e-9,0.00014062910711195776,2.021021668727564e-9,-6.416425704428766e-8,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3.3909437257124013e-9,9.798337197610949e-10,2.0846223353514524e-9,9.91285020516736e-10,3.5698496766886234e-9,9.489260796056229e-10,8.821254625884059e-10,3.3843184269587563e-9,7.370040865752607e-10,4.4943393629278844e-9,-2.5376423244563572e-8,2.5989461184845705e-9,4.054485229430502e-10,1.4800993321569539e-9,4.4989117838212976e-10,1.9221236217447208e-9,5.918697161269819e-10,3.6228120638037027e-10,1.5156329157294316e-9,3.047902881094055e-10,2.021021668727564e-9,0.0001407520734948734,-1.2813938194870195e-8,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.332634918125728e-7,-9.038952038674694e-8,5.680098430427689e-8,-9.247742805130864e-8,7.321767940450142e-8,-6.424747884855428e-8,-9.138921721814561e-8,1.9803096330736312e-8,-8.197513612286215e-8,-2.847025330294077e-7,-7.481341454697722e-8,2.095264249561096e-8,9.024036677239714e-9,-6.17740118774418e-8,9.493786979743925e-9,2.567044614384459e-8,-2.4096890375512207e-8,-1.1141571524870602e-8,6.456561404574461e-8,-1.4224947051695617e-8,-6.416425704428766e-8,-1.2813938194870191e-8,6.6537239032632565e-6,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.325683346565348e-5,0.0,0.0,0.0,0.0,-7.219108608771371e-7,-0.0,-0.0,-0.0,-0.0,-1.8458785555147535e-7,-0.0,-0.0,-0.0,-0.0,-5.120795812356121e-7,-0.0,-0.0,-0.0,-0.0,-1.6973874745202473e-7,-0.0,-0.0,-0.0,-0.0,-5.8371980438850796e-8,-0.0,-0.0,-0.0,-0.0,-7.888716045529292e-8,-0.0,-0.0,-0.0,-0.0,-3.7976553079963844e-8,-0.0,-0.0,-0.0,-0.0,-9.42228335112509e-8,-0.0,-0.0,-0.0,-0.0,-3.797655307996383e-8,-0.0,-0.0,-0.0,-0.0,-1.5979153704475504e-7,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.007941353401113e-5,0.0,0.0,0.0,-0.0,-1.8564165371775884e-6,-0.0,-0.0,-0.0,-0.0,-1.0453141332355672e-6,-0.0,-0.0,-0.0,-0.0,-1.7997088306299934e-6,-0.0,-0.0,-0.0,-0.0,-1.0243279132219125e-6,-0.0,-0.0,-0.0,-0.0,-6.095922891044422e-7,-0.0,-0.0,-0.0,-0.0,-1.6342229802660764e-6,-0.0,-0.0,-0.0,-0.0,-6.839702588989054e-7,-0.0,-0.0,-0.0,-0.0,-1.2543237762805768e-6,-0.0,-0.0,-0.0,-0.0,-1.4195786364119802e-7,-0.0,-0.0,-0.0,-0.0,-1.4703501132727494e-6,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.4437490790909877e-5,0.0,0.0,-0.0,-0.0,-1.0015583879987533e-6,-0.0,-0.0,-0.0,-0.0,-6.918605370070233e-7,-0.0,-0.0,-0.0,-0.0,-1.5370657801135497e-6,-0.0,-0.0,-0.0,-0.0,-7.661592560070545e-7,-0.0,-0.0,-0.0,-0.0,-2.782782692500149e-7,-0.0,-0.0,-0.0,-0.0,-1.3085732119918626e-6,-0.0,-0.0,-0.0,-0.0,-3.872409604278222e-7,-0.0,-0.0,-0.0,-0.0,-1.3736243570607452e-6,-0.0,-0.0,-0.0,-0.0,-5.600530135723326e-7,-0.0,-0.0,-0.0,-0.0,-2.6028933622822453e-6,-0.0,-0.0
