period,group,a,avg_a,sequence,n,binary,session,treatment,is_probabilistic,delta,id,mpcr,c,round,prev_avg_a,payoff,study,"[0,0.25)","[0.25,0.5)","[0.5,0.75)","[0.75,1]","[0,0.20)","[0.20,0.40)","[0.40,0.60)","[0.60,0.80)","[0.80,1]",prev_super_game_payoff,prev_super_game_init,prev_inter_diff_len,g,l,delta_rd,spe,rd,spge
2.0,1.0,0.0,0.0,14,2,0.0,3,6.0,1,0.8,264,0.6,1.2,78,0.02,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.6,0.0,8.881784197001252e-16,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
3.0,1.0,0.0,0.0,14,2,0.0,3,6.0,1,0.8,264,0.6,1.2,79,0.0,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.6,0.0,8.881784197001252e-16,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
4.0,1.0,0.0,0.0,14,2,0.0,3,6.0,1,0.8,264,0.6,1.2,80,0.0,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.6,0.0,8.881784197001252e-16,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
5.0,1.0,0.0,0.0,14,2,0.0,3,6.0,1,0.8,264,0.6,1.2,81,0.0,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.6,0.0,8.881784197001252e-16,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
6.0,1.0,0.0,0.0,14,2,0.0,3,6.0,1,0.8,264,0.6,1.2,82,0.0,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.6,0.0,8.881784197001252e-16,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
7.0,1.0,0.0,0.0,14,2,0.0,3,6.0,1,0.8,264,0.6,1.2,83,0.0,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.6,0.0,8.881784197001252e-16,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
1.0,5.0,0.0,0.15,15,2,0.0,3,6.0,1,0.8,264,0.6,1.2,84,0.0,1.18,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,7.024,0.0,-1.9999999999999991,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
2.0,5.0,0.0,0.1,15,2,0.0,3,6.0,1,0.8,264,0.6,1.2,85,0.15,1.12,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,7.024,0.0,-1.9999999999999991,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
3.0,5.0,0.0,0.0,15,2,0.0,3,6.0,1,0.8,264,0.6,1.2,86,0.1,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,7.024,0.0,-1.9999999999999991,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
1.0,1.0,0.2,0.18,1,2,0.0,3,6.0,1,0.8,265,0.6,1.2,1,0.0,1.016,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
2.0,1.0,0.4,0.23,1,2,0.0,3,6.0,1,0.8,265,0.6,1.2,2,0.18,0.876,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
3.0,1.0,0.0,0.0,1,2,0.0,3,6.0,1,0.8,265,0.6,1.2,3,0.23,1.0,lugovskyy et al (2017),1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
4.0,1.0,0.4,0.25,1,2,0.0,3,6.0,1,0.8,265,0.6,1.2,4,0.0,0.8999999999999999,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
5.0,1.0,0.52,0.33,1,2,0.0,3,6.0,1,0.8,265,0.6,1.2,5,0.25,0.876,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
6.0,1.0,0.8,0.3,1,2,0.0,3,6.0,1,0.8,265,0.6,1.2,6,0.33,0.5599999999999999,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
1.0,5.0,0.32,0.1,2,2,0.0,3,6.0,1,0.8,265,0.6,1.2,7,0.0,0.7999999999999999,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.228,0.2,-0.9999999999999991,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
2.0,5.0,0.2,0.11,2,2,0.0,3,6.0,1,0.8,265,0.6,1.2,8,0.1,0.932,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.228,0.2,-0.9999999999999991,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
3.0,5.0,0.32,0.17,2,2,0.0,3,6.0,1,0.8,265,0.6,1.2,9,0.11,0.8839999999999999,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.228,0.2,-0.9999999999999991,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
4.0,5.0,0.4,0.2,2,2,0.0,3,6.0,1,0.8,265,0.6,1.2,10,0.17,0.84,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.228,0.2,-0.9999999999999991,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
5.0,5.0,0.0,0.14,2,2,0.0,3,6.0,1,0.8,265,0.6,1.2,11,0.2,1.168,lugovskyy et al (2017),1,0,0,0,0,1,0,0,0,5.228,0.2,-0.9999999999999991,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
6.0,5.0,0.2,0.1,2,2,0.0,3,6.0,1,0.8,265,0.6,1.2,12,0.14,0.92,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.228,0.2,-0.9999999999999991,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
1.0,6.0,0.24,0.16,3,2,0.0,3,6.0,1,0.8,265,0.6,1.2,13,0.0,0.952,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.544,0.32,-0.9999999999999991,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
2.0,6.0,0.4,0.1,3,2,0.0,3,6.0,1,0.8,265,0.6,1.2,14,0.16,0.72,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.544,0.32,-0.9999999999999991,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
3.0,6.0,0.2,0.07,3,2,0.0,3,6.0,1,0.8,265,0.6,1.2,15,0.1,0.884,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.544,0.32,-0.9999999999999991,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
4.0,6.0,0.16,0.09,3,2,0.0,3,6.0,1,0.8,265,0.6,1.2,16,0.07,0.948,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.544,0.32,-0.9999999999999991,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
5.0,6.0,0.32,0.13,3,2,0.0,3,6.0,1,0.8,265,0.6,1.2,17,0.09,0.836,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.544,0.32,-0.9999999999999991,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
6.0,6.0,0.32,0.18,3,2,0.0,3,6.0,1,0.8,265,0.6,1.2,18,0.13,0.8959999999999999,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.544,0.32,-0.9999999999999991,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
7.0,6.0,0.0,0.15,3,2,0.0,3,6.0,1,0.8,265,0.6,1.2,19,0.18,1.18,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.544,0.32,-0.9999999999999991,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
8.0,6.0,0.32,0.08,3,2,0.0,3,6.0,1,0.8,265,0.6,1.2,20,0.15,0.7759999999999999,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.544,0.32,-0.9999999999999991,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
9.0,6.0,0.2,0.1,3,2,0.0,3,6.0,1,0.8,265,0.6,1.2,21,0.08,0.92,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.544,0.32,-0.9999999999999991,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
10.0,6.0,0.4,0.15,3,2,0.0,3,6.0,1,0.8,265,0.6,1.2,22,0.1,0.78,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.544,0.32,-0.9999999999999991,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
11.0,6.0,0.08,0.12,3,2,0.0,3,6.0,1,0.8,265,0.6,1.2,23,0.15,1.064,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.544,0.32,-0.9999999999999991,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
12.0,6.0,0.0,0.0,3,2,0.0,3,6.0,1,0.8,265,0.6,1.2,24,0.12,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.544,0.32,-0.9999999999999991,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
1.0,2.0,0.32,0.08,4,2,0.0,3,6.0,1,0.8,265,0.6,1.2,25,0.0,0.7759999999999999,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,10.956,0.24,-6.999999999999999,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
2.0,2.0,0.2,0.05,4,2,0.0,3,6.0,1,0.8,265,0.6,1.2,26,0.08,0.8600000000000001,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,10.956,0.24,-6.999999999999999,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
3.0,2.0,0.0,0.0,4,2,0.0,3,6.0,1,0.8,265,0.6,1.2,27,0.05,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,10.956,0.24,-6.999999999999999,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
4.0,2.0,0.04,0.01,4,2,0.0,3,6.0,1,0.8,265,0.6,1.2,28,0.0,0.972,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,10.956,0.24,-6.999999999999999,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
1.0,4.0,0.32,0.08,5,2,0.0,3,6.0,1,0.8,265,0.6,1.2,29,0.0,0.7759999999999999,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,3.608,0.32,1.0000000000000009,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
2.0,4.0,0.12,0.03,5,2,0.0,3,6.0,1,0.8,265,0.6,1.2,30,0.08,0.916,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,3.608,0.32,1.0000000000000009,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
1.0,6.0,0.32,0.08,6,2,0.0,3,6.0,1,0.8,265,0.6,1.2,31,0.0,0.7759999999999999,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,1.692,0.32,3.000000000000001,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
2.0,6.0,0.0,0.0,6,2,0.0,3,6.0,1,0.8,265,0.6,1.2,32,0.08,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,1.692,0.32,3.000000000000001,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
3.0,6.0,0.0,0.0,6,2,0.0,3,6.0,1,0.8,265,0.6,1.2,33,0.0,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,1.692,0.32,3.000000000000001,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
4.0,6.0,0.0,0.0,6,2,0.0,3,6.0,1,0.8,265,0.6,1.2,34,0.0,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,1.692,0.32,3.000000000000001,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
1.0,6.0,0.28,0.22,7,2,0.0,3,6.0,1,0.8,265,0.6,1.2,35,0.0,0.984,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,3.776,0.32,1.0000000000000009,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
2.0,6.0,0.48,0.12,7,2,0.0,3,6.0,1,0.8,265,0.6,1.2,36,0.22,0.664,lugovskyy et al (2017),1,0,0,0,0,1,0,0,0,3.776,0.32,1.0000000000000009,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
3.0,6.0,0.2,0.11,7,2,0.0,3,6.0,1,0.8,265,0.6,1.2,37,0.12,0.932,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,3.776,0.32,1.0000000000000009,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
4.0,6.0,0.28,0.07,7,2,0.0,3,6.0,1,0.8,265,0.6,1.2,38,0.11,0.8039999999999999,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,3.776,0.32,1.0000000000000009,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
5.0,6.0,0.0,0.0,7,2,0.0,3,6.0,1,0.8,265,0.6,1.2,39,0.07,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,3.776,0.32,1.0000000000000009,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
6.0,6.0,0.0,0.25,7,2,0.0,3,6.0,1,0.8,265,0.6,1.2,40,0.0,1.3,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,3.776,0.32,1.0000000000000009,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
7.0,6.0,0.2,0.05,7,2,0.0,3,6.0,1,0.8,265,0.6,1.2,41,0.25,0.8600000000000001,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,3.776,0.32,1.0000000000000009,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
8.0,6.0,0.08,0.02,7,2,0.0,3,6.0,1,0.8,265,0.6,1.2,42,0.05,0.9440000000000001,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,3.776,0.32,1.0000000000000009,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
9.0,6.0,0.04,0.05,7,2,0.0,3,6.0,1,0.8,265,0.6,1.2,43,0.02,1.02,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,3.776,0.32,1.0000000000000009,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
10.0,6.0,0.0,0.02,7,2,0.0,3,6.0,1,0.8,265,0.6,1.2,44,0.05,1.024,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,3.776,0.32,1.0000000000000009,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
11.0,6.0,0.12,0.03,7,2,0.0,3,6.0,1,0.8,265,0.6,1.2,45,0.02,0.916,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,3.776,0.32,1.0000000000000009,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
12.0,6.0,0.2,0.05,7,2,0.0,3,6.0,1,0.8,265,0.6,1.2,46,0.03,0.8600000000000001,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,3.776,0.32,1.0000000000000009,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
13.0,6.0,0.0,0.05,7,2,0.0,3,6.0,1,0.8,265,0.6,1.2,47,0.05,1.06,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,3.776,0.32,1.0000000000000009,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
14.0,6.0,0.0,0.01,7,2,0.0,3,6.0,1,0.8,265,0.6,1.2,48,0.05,1.012,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,3.776,0.32,1.0000000000000009,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
15.0,6.0,0.0,0.0,7,2,0.0,3,6.0,1,0.8,265,0.6,1.2,49,0.01,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,3.776,0.32,1.0000000000000009,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
1.0,2.0,0.28,0.22,8,2,0.0,3,6.0,1,0.8,265,0.6,1.2,50,0.0,0.984,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,14.38,0.28,-10.0,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
1.0,5.0,0.28,0.27,9,2,0.0,3,6.0,1,0.8,265,0.6,1.2,51,0.0,1.044,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,0.984,0.28,4.000000000000001,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
2.0,5.0,0.48,0.37,9,2,0.0,3,6.0,1,0.8,265,0.6,1.2,52,0.27,0.964,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,0.984,0.28,4.000000000000001,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
3.0,5.0,0.6,0.4,9,2,0.0,3,6.0,1,0.8,265,0.6,1.2,53,0.37,0.88,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,0.984,0.28,4.000000000000001,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
4.0,5.0,0.48,0.32,9,2,0.0,3,6.0,1,0.8,265,0.6,1.2,54,0.4,0.904,lugovskyy et al (2017),0,1,0,0,0,0,1,0,0,0.984,0.28,4.000000000000001,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
5.0,5.0,0.6,0.25,9,2,0.0,3,6.0,1,0.8,265,0.6,1.2,55,0.32,0.7,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,0.984,0.28,4.000000000000001,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
6.0,5.0,0.0,0.05,9,2,0.0,3,6.0,1,0.8,265,0.6,1.2,56,0.25,1.06,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,0.984,0.28,4.000000000000001,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
7.0,5.0,0.2,0.1,9,2,0.0,3,6.0,1,0.8,265,0.6,1.2,57,0.05,0.92,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,0.984,0.28,4.000000000000001,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
8.0,5.0,0.4,0.2,9,2,0.0,3,6.0,1,0.8,265,0.6,1.2,58,0.1,0.84,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,0.984,0.28,4.000000000000001,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
9.0,5.0,0.48,0.27,9,2,0.0,3,6.0,1,0.8,265,0.6,1.2,59,0.2,0.8440000000000001,lugovskyy et al (2017),1,0,0,0,0,1,0,0,0,0.984,0.28,4.000000000000001,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
1.0,3.0,0.32,0.1,10,2,0.0,3,6.0,1,0.8,265,0.6,1.2,60,0.0,0.7999999999999999,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,8.155999999999999,0.28,-3.999999999999999,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
2.0,3.0,0.2,0.08,10,2,0.0,3,6.0,1,0.8,265,0.6,1.2,61,0.1,0.896,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,8.155999999999999,0.28,-3.999999999999999,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
3.0,3.0,0.2,0.08,10,2,0.0,3,6.0,1,0.8,265,0.6,1.2,62,0.08,0.896,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,8.155999999999999,0.28,-3.999999999999999,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
4.0,3.0,0.0,0.04,10,2,0.0,3,6.0,1,0.8,265,0.6,1.2,63,0.08,1.048,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,8.155999999999999,0.28,-3.999999999999999,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
5.0,3.0,0.12,0.03,10,2,0.0,3,6.0,1,0.8,265,0.6,1.2,64,0.04,0.916,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,8.155999999999999,0.28,-3.999999999999999,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
6.0,3.0,0.0,0.0,10,2,0.0,3,6.0,1,0.8,265,0.6,1.2,65,0.03,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,8.155999999999999,0.28,-3.999999999999999,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
1.0,2.0,0.32,0.09,11,2,0.0,3,6.0,1,0.8,265,0.6,1.2,66,0.0,0.7879999999999999,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.556,0.32,-0.9999999999999991,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
2.0,2.0,0.2,0.14,11,2,0.0,3,6.0,1,0.8,265,0.6,1.2,67,0.09,0.9680000000000001,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.556,0.32,-0.9999999999999991,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
1.0,1.0,0.28,0.07,12,2,0.0,3,6.0,1,0.8,265,0.6,1.2,68,0.0,0.8039999999999999,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,1.756,0.32,3.000000000000001,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
2.0,1.0,0.04,0.08,12,2,0.0,3,6.0,1,0.8,265,0.6,1.2,69,0.07,1.056,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,1.756,0.32,3.000000000000001,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
3.0,1.0,0.2,0.12,12,2,0.0,3,6.0,1,0.8,265,0.6,1.2,70,0.08,0.9440000000000001,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,1.756,0.32,3.000000000000001,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
4.0,1.0,0.32,0.15,12,2,0.0,3,6.0,1,0.8,265,0.6,1.2,71,0.12,0.8599999999999999,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,1.756,0.32,3.000000000000001,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
1.0,4.0,0.28,0.07,13,2,0.0,3,6.0,1,0.8,265,0.6,1.2,72,0.0,0.8039999999999999,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,3.6639999999999997,0.28,1.0000000000000009,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
2.0,4.0,0.08,0.02,13,2,0.0,3,6.0,1,0.8,265,0.6,1.2,73,0.07,0.9440000000000001,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,3.6639999999999997,0.28,1.0000000000000009,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
3.0,4.0,0.0,0.0,13,2,0.0,3,6.0,1,0.8,265,0.6,1.2,74,0.02,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,3.6639999999999997,0.28,1.0000000000000009,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
4.0,4.0,0.0,0.0,13,2,0.0,3,6.0,1,0.8,265,0.6,1.2,75,0.0,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,3.6639999999999997,0.28,1.0000000000000009,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
5.0,4.0,0.0,0.0,13,2,0.0,3,6.0,1,0.8,265,0.6,1.2,76,0.0,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,3.6639999999999997,0.28,1.0000000000000009,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
1.0,5.0,0.28,0.07,14,2,0.0,3,6.0,1,0.8,265,0.6,1.2,77,0.0,0.8039999999999999,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,4.748,0.28,8.881784197001252e-16,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
2.0,5.0,0.2,0.05,14,2,0.0,3,6.0,1,0.8,265,0.6,1.2,78,0.07,0.8600000000000001,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,4.748,0.28,8.881784197001252e-16,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
3.0,5.0,0.0,0.0,14,2,0.0,3,6.0,1,0.8,265,0.6,1.2,79,0.05,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,4.748,0.28,8.881784197001252e-16,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
4.0,5.0,0.08,0.02,14,2,0.0,3,6.0,1,0.8,265,0.6,1.2,80,0.0,0.9440000000000001,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,4.748,0.28,8.881784197001252e-16,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
5.0,5.0,0.0,0.0,14,2,0.0,3,6.0,1,0.8,265,0.6,1.2,81,0.02,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,4.748,0.28,8.881784197001252e-16,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
6.0,5.0,0.0,0.0,14,2,0.0,3,6.0,1,0.8,265,0.6,1.2,82,0.0,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,4.748,0.28,8.881784197001252e-16,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
7.0,5.0,0.0,0.0,14,2,0.0,3,6.0,1,0.8,265,0.6,1.2,83,0.0,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,4.748,0.28,8.881784197001252e-16,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
1.0,3.0,0.28,0.22,15,2,0.0,3,6.0,1,0.8,265,0.6,1.2,84,0.0,0.984,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,6.6080000000000005,0.28,-1.9999999999999991,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
2.0,3.0,0.48,0.32,15,2,0.0,3,6.0,1,0.8,265,0.6,1.2,85,0.22,0.904,lugovskyy et al (2017),1,0,0,0,0,1,0,0,0,6.6080000000000005,0.28,-1.9999999999999991,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
3.0,3.0,0.6,0.35,15,2,0.0,3,6.0,1,0.8,265,0.6,1.2,86,0.32,0.8200000000000001,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,6.6080000000000005,0.28,-1.9999999999999991,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
1.0,6.0,0.48,0.12,1,2,0.0,3,6.0,1,0.8,266,0.6,1.2,1,0.0,0.664,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
2.0,6.0,0.48,0.12,1,2,0.0,3,6.0,1,0.8,266,0.6,1.2,2,0.12,0.664,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
3.0,6.0,0.08,0.02,1,2,0.0,3,6.0,1,0.8,266,0.6,1.2,3,0.12,0.9440000000000001,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
4.0,6.0,0.0,0.0,1,2,0.0,3,6.0,1,0.8,266,0.6,1.2,4,0.02,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
5.0,6.0,0.0,0.0,1,2,0.0,3,6.0,1,0.8,266,0.6,1.2,5,0.0,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
6.0,6.0,0.2,0.05,1,2,0.0,3,6.0,1,0.8,266,0.6,1.2,6,0.0,0.8600000000000001,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
1.0,3.0,0.4,0.3,2,2,0.0,3,6.0,1,0.8,266,0.6,1.2,7,0.0,0.96,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.132000000000001,0.48,-0.9999999999999991,2.0000000000000004,2.0000000000000004,0.0,0.667,1,1
